fecha	riesgopais	presidente
2021-01-07	1385	A. Fernández
2021-01-08	1383	A. Fernández
2021-01-08	1384	A. Fernández
2021-01-08	1384	A. Fernández
2021-01-08	1384	A. Fernández
2021-01-08	1384	A. Fernández
2021-01-11	1395	A. Fernández
2021-01-11	1395	A. Fernández
2021-01-11	1395	A. Fernández
2021-01-11	1395	A. Fernández
2021-01-11	1395	A. Fernández
2021-01-12	1404	A. Fernández
2021-01-12	1415	A. Fernández
2021-01-12	1415	A. Fernández
2021-01-12	1415	A. Fernández
2021-01-12	1415	A. Fernández
2021-01-12	1415	A. Fernández
2021-01-13	1417	A. Fernández
2021-01-13	1449	A. Fernández
2021-01-13	1449	A. Fernández
2021-01-13	1449	A. Fernández
2021-01-13	1449	A. Fernández
2021-01-13	1449	A. Fernández
2021-01-14	1450	A. Fernández
2021-01-14	1460	A. Fernández
2021-01-14	1460	A. Fernández
2021-01-14	1460	A. Fernández
2021-01-14	1460	A. Fernández
2021-01-14	1460	A. Fernández
2021-01-15	1451	A. Fernández
2021-01-15	1451	A. Fernández
2021-01-15	1451	A. Fernández
2021-01-15	1451	A. Fernández
2021-01-15	1451	A. Fernández
2021-01-15	1459	A. Fernández
2021-01-18	1451	A. Fernández
2021-01-18	1451	A. Fernández
2021-01-18	1451	A. Fernández
2021-01-18	1451	A. Fernández
2021-01-18	1451	A. Fernández
2021-01-19	1429	A. Fernández
2021-01-19	1429	A. Fernández
2021-01-19	1429	A. Fernández
2021-01-19	1429	A. Fernández
2021-01-19	1429	A. Fernández
2021-01-19	1440	A. Fernández
2021-01-20	1419	A. Fernández
2021-01-20	1419	A. Fernández
2021-01-20	1419	A. Fernández
2021-01-20	1419	A. Fernández
2021-01-20	1419	A. Fernández
2021-01-21	1423	A. Fernández
2021-01-21	1440	A. Fernández
2021-01-21	1440	A. Fernández
2021-01-21	1440	A. Fernández
2021-01-21	1440	A. Fernández
2021-01-21	1440	A. Fernández
2021-01-22	1422	A. Fernández
2021-01-22	1422	A. Fernández
2021-01-22	1422	A. Fernández
2021-01-22	1422	A. Fernández
2021-01-22	1422	A. Fernández
2021-01-22	1432	A. Fernández
2021-01-25	1421	A. Fernández
2021-01-25	1433	A. Fernández
2021-01-25	1433	A. Fernández
2021-01-25	1433	A. Fernández
2021-01-25	1433	A. Fernández
2021-01-25	1433	A. Fernández
2021-01-26	1426	A. Fernández
2021-01-26	1430	A. Fernández
2021-01-26	1430	A. Fernández
2021-01-26	1430	A. Fernández
2021-01-26	1430	A. Fernández
2021-01-26	1430	A. Fernández
2021-01-27	1444	A. Fernández
2021-01-27	1444	A. Fernández
2021-01-27	1444	A. Fernández
2021-01-27	1444	A. Fernández
2021-01-27	1444	A. Fernández
2021-01-28	1444	A. Fernández
2021-01-28	1444	A. Fernández
2021-01-28	1444	A. Fernández
2021-01-28	1444	A. Fernández
2021-01-28	1444	A. Fernández
2021-01-28	1448	A. Fernández
2021-01-29	1445	A. Fernández
2021-01-29	1445	A. Fernández
2021-01-29	1445	A. Fernández
2021-01-29	1445	A. Fernández
2021-01-29	1445	A. Fernández
2021-01-29	1445	A. Fernández
2021-02-01	1438	A. Fernández
2021-02-01	1438	A. Fernández
2021-02-01	1438	A. Fernández
2021-02-01	1438	A. Fernández
2021-02-01	1440	A. Fernández
2021-02-01	1445	A. Fernández
2021-02-02	1440	A. Fernández
2021-02-02	1440	A. Fernández
2021-02-02	1440	A. Fernández
2021-02-02	1440	A. Fernández
2021-02-02	1440	A. Fernández
2021-02-02	1443	A. Fernández
2021-02-03	1447	A. Fernández
2021-02-03	1455	A. Fernández
2021-02-03	1455	A. Fernández
2021-02-03	1455	A. Fernández
2021-02-03	1455	A. Fernández
2021-02-03	1455	A. Fernández
2021-02-04	1455	A. Fernández
2021-02-04	1455	A. Fernández
2021-02-04	1455	A. Fernández
2021-02-04	1455	A. Fernández
2021-02-04	1458	A. Fernández
2021-02-05	1445	A. Fernández
2021-02-05	1445	A. Fernández
2021-02-05	1445	A. Fernández
2021-02-05	1445	A. Fernández
2021-02-05	1445	A. Fernández
2021-02-08	1431	A. Fernández
2021-02-08	1434	A. Fernández
2021-02-08	1434	A. Fernández
2021-02-08	1434	A. Fernández
2021-02-08	1434	A. Fernández
2021-02-08	1434	A. Fernández
2021-02-09	1448	A. Fernández
2021-02-09	1448	A. Fernández
2021-02-09	1448	A. Fernández
2021-02-09	1448	A. Fernández
2021-02-09	1448	A. Fernández
2021-02-10	1456	A. Fernández
2021-02-10	1456	A. Fernández
2021-02-10	1456	A. Fernández
2021-02-10	1456	A. Fernández
2021-02-10	1459	A. Fernández
2021-02-11	1463	A. Fernández
2021-02-11	1463	A. Fernández
2021-02-11	1463	A. Fernández
2021-02-11	1463	A. Fernández
2021-02-11	1463	A. Fernández
2021-02-11	1471	A. Fernández
2021-02-12	1456	A. Fernández
2021-02-12	1456	A. Fernández
2021-02-12	1456	A. Fernández
2021-02-12	1456	A. Fernández
2021-02-12	1456	A. Fernández
2021-02-12	1457	A. Fernández
2021-02-15	1461	A. Fernández
2021-02-15	1461	A. Fernández
2021-02-16	1461	A. Fernández
2021-02-16	1497	A. Fernández
2021-02-16	1497	A. Fernández
2021-02-16	1497	A. Fernández
2021-02-16	1497	A. Fernández
2021-02-16	1497	A. Fernández
2021-02-17	1473	A. Fernández
2021-02-17	1473	A. Fernández
2021-02-17	1473	A. Fernández
2021-02-17	1473	A. Fernández
2021-02-17	1473	A. Fernández
2021-02-17	1493	A. Fernández
2021-02-18	1474	A. Fernández
2021-02-18	1482	A. Fernández
2021-02-18	1482	A. Fernández
2021-02-18	1482	A. Fernández
2021-02-18	1482	A. Fernández
2021-02-18	1482	A. Fernández
2021-02-19	1488	A. Fernández
2021-02-19	1488	A. Fernández
2021-02-19	1488	A. Fernández
2021-02-19	1488	A. Fernández
2021-02-19	1488	A. Fernández
2021-02-22	1497	A. Fernández
2021-02-22	1501	A. Fernández
2021-02-22	1501	A. Fernández
2021-02-22	1501	A. Fernández
2021-02-22	1501	A. Fernández
2021-02-22	1509	A. Fernández
2021-02-22	1509	A. Fernández
2021-02-22	1509	A. Fernández
2021-02-22	1509	A. Fernández
2021-02-22	1509	A. Fernández
2021-02-23	1514	A. Fernández
2021-02-23	1514	A. Fernández
2021-02-23	1514	A. Fernández
2021-02-23	1514	A. Fernández
2021-02-23	1514	A. Fernández
2021-02-24	1505	A. Fernández
2021-02-24	1505	A. Fernández
2021-02-24	1505	A. Fernández
2021-02-24	1505	A. Fernández
2021-02-24	1505	A. Fernández
2021-02-24	1508	A. Fernández
2021-02-25	1499	A. Fernández
2021-02-25	1499	A. Fernández
2021-02-25	1499	A. Fernández
2021-02-25	1499	A. Fernández
2021-02-25	1499	A. Fernández
2021-02-26	1511	A. Fernández
2021-02-26	1511	A. Fernández
2021-02-26	1511	A. Fernández
2021-02-26	1511	A. Fernández
2021-02-26	1517	A. Fernández
2021-03-01	1512	A. Fernández
2021-03-01	1512	A. Fernández
2021-03-01	1512	A. Fernández
2021-03-01	1512	A. Fernández
2021-03-01	1515	A. Fernández
2021-03-02	1543	A. Fernández
2021-03-02	1543	A. Fernández
2021-03-02	1543	A. Fernández
2021-03-02	1543	A. Fernández
2021-03-02	1543	A. Fernández
2021-03-03	1547	A. Fernández
2021-03-03	1547	A. Fernández
2021-03-03	1547	A. Fernández
2021-03-03	1547	A. Fernández
2021-03-03	1554	A. Fernández
2021-03-04	1552	A. Fernández
2021-03-04	1552	A. Fernández
2021-03-04	1552	A. Fernández
2021-03-04	1552	A. Fernández
2021-03-04	1554	A. Fernández
2021-03-05	1590	A. Fernández
2021-03-05	1590	A. Fernández
2021-03-05	1590	A. Fernández
2021-03-05	1590	A. Fernández
2021-03-05	1590	A. Fernández
2021-03-08	1598	A. Fernández
2021-03-08	1598	A. Fernández
2021-03-08	1598	A. Fernández
2021-03-08	1598	A. Fernández
2021-03-08	1598	A. Fernández
2021-03-09	1639	A. Fernández
2021-03-09	1639	A. Fernández
2021-03-09	1639	A. Fernández
2021-03-09	1639	A. Fernández
2021-03-09	1647	A. Fernández
2021-03-10	1647	A. Fernández
2021-03-10	1647	A. Fernández
2021-03-10	1647	A. Fernández
2021-03-10	1647	A. Fernández
2021-03-10	1650	A. Fernández
2021-03-11	1630	A. Fernández
2021-03-11	1630	A. Fernández
2021-03-11	1630	A. Fernández
2021-03-11	1630	A. Fernández
2021-03-11	1631	A. Fernández
2021-03-12	1594	A. Fernández
2021-03-12	1594	A. Fernández
2021-03-12	1594	A. Fernández
2021-03-12	1594	A. Fernández
2021-03-12	1594	A. Fernández
2021-03-15	1570	A. Fernández
2021-03-15	1570	A. Fernández
2021-03-15	1570	A. Fernández
2021-03-15	1570	A. Fernández
2021-03-15	1570	A. Fernández
2021-03-16	1551	A. Fernández
2021-03-16	1551	A. Fernández
2021-03-16	1551	A. Fernández
2021-03-16	1551	A. Fernández
2021-03-16	1551	A. Fernández
2021-03-17	1533	A. Fernández
2021-03-17	1533	A. Fernández
2021-03-17	1533	A. Fernández
2021-03-17	1533	A. Fernández
2021-03-17	1533	A. Fernández
2021-03-18	1536	A. Fernández
2021-03-18	1536	A. Fernández
2021-03-18	1536	A. Fernández
2021-03-18	1536	A. Fernández
2021-03-18	1536	A. Fernández
2021-03-19	1517	A. Fernández
2021-03-19	1517	A. Fernández
2021-03-19	1517	A. Fernández
2021-03-19	1517	A. Fernández
2021-03-19	1517	A. Fernández
2021-03-22	1512	A. Fernández
2021-03-22	1512	A. Fernández
2021-03-22	1512	A. Fernández
2021-03-22	1512	A. Fernández
2021-03-22	1512	A. Fernández
2021-03-23	1522	A. Fernández
2021-03-23	1522	A. Fernández
2021-03-23	1522	A. Fernández
2021-03-23	1522	A. Fernández
2021-03-23	1522	A. Fernández
2021-03-24	1573	A. Fernández
2021-03-24	1573	A. Fernández
2021-03-24	1573	A. Fernández
2021-03-24	1573	A. Fernández
2021-03-24	1573	A. Fernández
2021-03-25	1566	A. Fernández
2021-03-25	1566	A. Fernández
2021-03-25	1566	A. Fernández
2021-03-25	1566	A. Fernández
2021-03-25	1566	A. Fernández
2021-03-26	1572	A. Fernández
2021-03-26	1572	A. Fernández
2021-03-26	1572	A. Fernández
2021-03-26	1572	A. Fernández
2021-03-26	1580	A. Fernández
2021-03-29	1576	A. Fernández
2021-03-29	1576	A. Fernández
2021-03-29	1576	A. Fernández
2021-03-29	1576	A. Fernández
2021-03-29	1590	A. Fernández
2021-03-30	1599	A. Fernández
2021-03-30	1599	A. Fernández
2021-03-30	1599	A. Fernández
2021-03-30	1599	A. Fernández
2021-03-30	1607	A. Fernández
2021-03-31	1588	A. Fernández
2021-03-31	1589	A. Fernández
2021-03-31	1589	A. Fernández
2021-03-31	1589	A. Fernández
2021-03-31	1589	A. Fernández
2021-04-01	1589	A. Fernández
2021-04-01	1589	A. Fernández
2021-04-01	1589	A. Fernández
2021-04-01	1590	A. Fernández
2021-04-01	1590	A. Fernández
2021-04-02	1590	A. Fernández
2021-04-05	1592	A. Fernández
2021-04-05	1592	A. Fernández
2021-04-05	1592	A. Fernández
2021-04-05	1592	A. Fernández
2021-04-05	1593	A. Fernández
2021-04-06	1598	A. Fernández
2021-04-06	1598	A. Fernández
2021-04-06	1598	A. Fernández
2021-04-06	1598	A. Fernández
2021-04-06	1598	A. Fernández
2021-04-07	1606	A. Fernández
2021-04-07	1606	A. Fernández
2021-04-07	1606	A. Fernández
2021-04-07	1606	A. Fernández
2021-04-07	1609	A. Fernández
2021-04-08	1601	A. Fernández
2021-04-08	1608	A. Fernández
2021-04-08	1608	A. Fernández
2021-04-08	1608	A. Fernández
2021-04-08	1608	A. Fernández
2021-04-09	1614	A. Fernández
2021-04-09	1614	A. Fernández
2021-04-09	1614	A. Fernández
2021-04-09	1614	A. Fernández
2021-04-09	1614	A. Fernández
2021-04-12	1578	A. Fernández
2021-04-12	1586	A. Fernández
2021-04-12	1586	A. Fernández
2021-04-12	1586	A. Fernández
2021-04-12	1586	A. Fernández
2021-04-13	1592	A. Fernández
2021-04-13	1592	A. Fernández
2021-04-13	1592	A. Fernández
2021-04-13	1592	A. Fernández
2021-04-13	1592	A. Fernández
2021-04-14	1570	A. Fernández
2021-04-14	1578	A. Fernández
2021-04-14	1578	A. Fernández
2021-04-14	1578	A. Fernández
2021-04-14	1578	A. Fernández
2021-04-15	1605	A. Fernández
2021-04-15	1605	A. Fernández
2021-04-15	1605	A. Fernández
2021-04-15	1605	A. Fernández
2021-04-15	1607	A. Fernández
2021-04-16	1596	A. Fernández
2021-04-16	1601	A. Fernández
2021-04-16	1601	A. Fernández
2021-04-16	1601	A. Fernández
2021-04-16	1601	A. Fernández
2021-04-19	1590	A. Fernández
2021-04-19	1590	A. Fernández
2021-04-19	1590	A. Fernández
2021-04-19	1590	A. Fernández
2021-04-19	1590	A. Fernández
2021-04-20	1593	A. Fernández
2021-04-20	1594	A. Fernández
2021-04-20	1594	A. Fernández
2021-04-20	1594	A. Fernández
2021-04-20	1594	A. Fernández
2021-04-21	1597	A. Fernández
2021-04-21	1597	A. Fernández
2021-04-21	1597	A. Fernández
2021-04-21	1597	A. Fernández
2021-04-21	1599	A. Fernández
2021-04-21	1599	A. Fernández
2021-04-22	1581	A. Fernández
2021-04-22	1581	A. Fernández
2021-04-22	1581	A. Fernández
2021-04-22	1581	A. Fernández
2021-04-22	1583	A. Fernández
2021-04-23	1578	A. Fernández
2021-04-23	1578	A. Fernández
2021-04-23	1578	A. Fernández
2021-04-23	1578	A. Fernández
2021-04-23	1578	A. Fernández
2021-04-26	1559	A. Fernández
2021-04-26	1559	A. Fernández
2021-04-26	1559	A. Fernández
2021-04-26	1559	A. Fernández
2021-04-26	1561	A. Fernández
2021-04-27	1539	A. Fernández
2021-04-27	1539	A. Fernández
2021-04-27	1539	A. Fernández
2021-04-27	1539	A. Fernández
2021-04-27	1542	A. Fernández
2021-04-28	1545	A. Fernández
2021-04-28	1545	A. Fernández
2021-04-28	1545	A. Fernández
2021-04-28	1545	A. Fernández
2021-04-28	1545	A. Fernández
2021-04-28	1546	A. Fernández
2021-04-29	1547	A. Fernández
2021-04-29	1555	A. Fernández
2021-04-29	1557	A. Fernández
2021-04-29	1557	A. Fernández
2021-04-29	1557	A. Fernández
2021-04-29	1557	A. Fernández
2021-04-30	1548	A. Fernández
2021-04-30	1551	A. Fernández
2021-04-30	1551	A. Fernández
2021-04-30	1551	A. Fernández
2021-04-30	1551	A. Fernández
2021-04-30	1565	A. Fernández
2021-05-03	1535	A. Fernández
2021-05-03	1556	A. Fernández
2021-05-03	1562	A. Fernández
2021-05-03	1562	A. Fernández
2021-05-03	1562	A. Fernández
2021-05-03	1562	A. Fernández
2021-05-04	1560	A. Fernández
2021-05-04	1560	A. Fernández
2021-05-04	1560	A. Fernández
2021-05-04	1560	A. Fernández
2021-05-04	1560	A. Fernández
2021-05-04	1563	A. Fernández
2021-05-05	1561	A. Fernández
2021-05-05	1567	A. Fernández
2021-05-05	1567	A. Fernández
2021-05-05	1567	A. Fernández
2021-05-05	1567	A. Fernández
2021-05-05	1568	A. Fernández
2021-05-06	1574	A. Fernández
2021-05-06	1578	A. Fernández
2021-05-06	1578	A. Fernández
2021-05-06	1578	A. Fernández
2021-05-06	1578	A. Fernández
2021-05-06	1585	A. Fernández
2021-05-07	1580	A. Fernández
2021-05-07	1580	A. Fernández
2021-05-07	1580	A. Fernández
2021-05-07	1580	A. Fernández
2021-05-07	1580	A. Fernández
2021-05-07	1582	A. Fernández
2021-05-10	1591	A. Fernández
2021-05-10	1591	A. Fernández
2021-05-10	1591	A. Fernández
2021-05-10	1591	A. Fernández
2021-05-10	1594	A. Fernández
2021-05-11	1601	A. Fernández
2021-05-11	1607	A. Fernández
2021-05-11	1607	A. Fernández
2021-05-11	1607	A. Fernández
2021-05-11	1607	A. Fernández
2021-05-12	1596	A. Fernández
2021-05-12	1596	A. Fernández
2021-05-12	1596	A. Fernández
2021-05-12	1596	A. Fernández
2021-05-12	1606	A. Fernández
2021-05-13	1592	A. Fernández
2021-05-13	1592	A. Fernández
2021-05-13	1592	A. Fernández
2021-05-13	1592	A. Fernández
2021-05-13	1595	A. Fernández
2021-05-14	1547	A. Fernández
2021-05-14	1547	A. Fernández
2021-05-14	1547	A. Fernández
2021-05-14	1547	A. Fernández
2021-05-14	1547	A. Fernández
2021-05-17	1513	A. Fernández
2021-05-17	1513	A. Fernández
2021-05-17	1513	A. Fernández
2021-05-17	1513	A. Fernández
2021-05-17	1517	A. Fernández
2021-05-18	1504	A. Fernández
2021-05-18	1504	A. Fernández
2021-05-18	1504	A. Fernández
2021-05-18	1504	A. Fernández
2021-05-18	1504	A. Fernández
2021-05-19	1518	A. Fernández
2021-05-19	1518	A. Fernández
2021-05-19	1518	A. Fernández
2021-05-19	1518	A. Fernández
2021-05-19	1522	A. Fernández
2021-05-20	1519	A. Fernández
2021-05-20	1519	A. Fernández
2021-05-20	1519	A. Fernández
2021-05-20	1519	A. Fernández
2021-05-20	1519	A. Fernández
2021-05-21	1522	A. Fernández
2021-05-21	1537	A. Fernández
2021-05-21	1537	A. Fernández
2021-05-21	1537	A. Fernández
2021-05-21	1537	A. Fernández
2021-05-21	1537	A. Fernández
2021-05-22	1537	A. Fernández
2021-05-24	1532	A. Fernández
2021-05-24	1532	A. Fernández
2021-05-24	1532	A. Fernández
2021-05-24	1532	A. Fernández
2021-05-24	1532	A. Fernández
2021-05-24	1544	A. Fernández
2021-05-25	1528	A. Fernández
2021-05-25	1528	A. Fernández
2021-05-25	1528	A. Fernández
2021-05-25	1528	A. Fernández
2021-05-25	1528	A. Fernández
2021-05-26	1513	A. Fernández
2021-05-26	1514	A. Fernández
2021-05-26	1514	A. Fernández
2021-05-26	1514	A. Fernández
2021-05-26	1514	A. Fernández
2021-05-26	1519	A. Fernández
2021-05-27	1506	A. Fernández
2021-05-27	1506	A. Fernández
2021-05-27	1506	A. Fernández
2021-05-27	1506	A. Fernández
2021-05-27	1508	A. Fernández
2021-05-27	1508	A. Fernández
2021-05-28	1506	A. Fernández
2021-05-28	1508	A. Fernández
2021-05-28	1508	A. Fernández
2021-05-28	1508	A. Fernández
2021-05-28	1508	A. Fernández
2021-05-28	1508	A. Fernández
2021-05-31	1508	A. Fernández
2021-05-31	1508	A. Fernández
2021-05-31	1508	A. Fernández
2021-05-31	1508	A. Fernández
2021-05-31	1508	A. Fernández
2021-05-31	1509	A. Fernández
2021-06-01	1498	A. Fernández
2021-06-01	1498	A. Fernández
2021-06-01	1498	A. Fernández
2021-06-01	1498	A. Fernández
2021-06-01	1501	A. Fernández
2021-06-02	1480	A. Fernández
2021-06-02	1480	A. Fernández
2021-06-02	1480	A. Fernández
2021-06-02	1480	A. Fernández
2021-06-02	1480	A. Fernández
2021-06-02	1502	A. Fernández
2021-06-03	1484	A. Fernández
2021-06-03	1498	A. Fernández
2021-06-03	1498	A. Fernández
2021-06-03	1498	A. Fernández
2021-06-03	1498	A. Fernández
2021-06-03	1498	A. Fernández
2021-06-04	1506	A. Fernández
2021-06-04	1506	A. Fernández
2021-06-04	1506	A. Fernández
2021-06-04	1506	A. Fernández
2021-06-04	1506	A. Fernández
2021-06-07	1507	A. Fernández
2021-06-07	1507	A. Fernández
2021-06-07	1507	A. Fernández
2021-06-07	1507	A. Fernández
2021-06-07	1507	A. Fernández
2021-06-08	1492	A. Fernández
2021-06-08	1492	A. Fernández
2021-06-08	1492	A. Fernández
2021-06-08	1492	A. Fernández
2021-06-08	1492	A. Fernández
2021-06-09	1470	A. Fernández
2021-06-09	1470	A. Fernández
2021-06-09	1470	A. Fernández
2021-06-09	1470	A. Fernández
2021-06-09	1470	A. Fernández
2021-06-10	1474	A. Fernández
2021-06-10	1474	A. Fernández
2021-06-10	1474	A. Fernández
2021-06-10	1474	A. Fernández
2021-06-10	1474	A. Fernández
2021-06-11	1466	A. Fernández
2021-06-11	1466	A. Fernández
2021-06-11	1466	A. Fernández
2021-06-11	1466	A. Fernández
2021-06-11	1466	A. Fernández
2021-06-14	1476	A. Fernández
2021-06-14	1476	A. Fernández
2021-06-14	1476	A. Fernández
2021-06-14	1476	A. Fernández
2021-06-14	1476	A. Fernández
2021-06-15	1483	A. Fernández
2021-06-15	1483	A. Fernández
2021-06-15	1483	A. Fernández
2021-06-15	1483	A. Fernández
2021-06-15	1483	A. Fernández
2021-06-16	1473	A. Fernández
2021-06-16	1473	A. Fernández
2021-06-16	1473	A. Fernández
2021-06-16	1473	A. Fernández
2021-06-16	1473	A. Fernández
2021-06-17	1474	A. Fernández
2021-06-17	1493	A. Fernández
2021-06-17	1496	A. Fernández
2021-06-17	1496	A. Fernández
2021-06-17	1496	A. Fernández
2021-06-17	1496	A. Fernández
2021-06-18	1501	A. Fernández
2021-06-18	1501	A. Fernández
2021-06-18	1501	A. Fernández
2021-06-18	1501	A. Fernández
2021-06-18	1501	A. Fernández
2021-06-18	1504	A. Fernández
2021-06-21	1502	A. Fernández
2021-06-21	1502	A. Fernández
2021-06-21	1522	A. Fernández
2021-06-21	1522	A. Fernández
2021-06-21	1522	A. Fernández
2021-06-21	1522	A. Fernández
2021-06-22	1535	A. Fernández
2021-06-22	1536	A. Fernández
2021-06-22	1536	A. Fernández
2021-06-22	1536	A. Fernández
2021-06-22	1536	A. Fernández
2021-06-23	1532	A. Fernández
2021-06-23	1532	A. Fernández
2021-06-23	1532	A. Fernández
2021-06-23	1532	A. Fernández
2021-06-23	1534	A. Fernández
2021-06-24	1544	A. Fernández
2021-06-24	1551	A. Fernández
2021-06-24	1556	A. Fernández
2021-06-24	1556	A. Fernández
2021-06-24	1556	A. Fernández
2021-06-24	1556	A. Fernández
2021-06-25	1573	A. Fernández
2021-06-25	1573	A. Fernández
2021-06-25	1573	A. Fernández
2021-06-25	1573	A. Fernández
2021-06-25	1573	A. Fernández
2021-06-25	1582	A. Fernández
2021-06-28	1586	A. Fernández
2021-06-28	1587	A. Fernández
2021-06-28	1587	A. Fernández
2021-06-28	1587	A. Fernández
2021-06-28	1587	A. Fernández
2021-06-28	1587	A. Fernández
2021-06-28	1587	A. Fernández
2021-06-29	1592	A. Fernández
2021-06-29	1592	A. Fernández
2021-06-29	1592	A. Fernández
2021-06-29	1592	A. Fernández
2021-06-29	1600	A. Fernández
2021-06-30	1596	A. Fernández
2021-06-30	1596	A. Fernández
2021-06-30	1596	A. Fernández
2021-06-30	1596	A. Fernández
2021-06-30	1596	A. Fernández
2021-06-30	1603	A. Fernández
2021-07-01	1579	A. Fernández
2021-07-01	1584	A. Fernández
2021-07-01	1585	A. Fernández
2021-07-01	1585	A. Fernández
2021-07-01	1585	A. Fernández
2021-07-01	1585	A. Fernández
2021-07-02	1586	A. Fernández
2021-07-02	1589	A. Fernández
2021-07-02	1590	A. Fernández
2021-07-02	1590	A. Fernández
2021-07-02	1590	A. Fernández
2021-07-02	1590	A. Fernández
2021-07-05	1590	A. Fernández
2021-07-05	1590	A. Fernández
2021-07-05	1590	A. Fernández
2021-07-05	1590	A. Fernández
2021-07-05	1591	A. Fernández
2021-07-05	1591	A. Fernández
2021-07-06	1591	A. Fernández
2021-07-06	1606	A. Fernández
2021-07-06	1607	A. Fernández
2021-07-06	1607	A. Fernández
2021-07-06	1607	A. Fernández
2021-07-06	1607	A. Fernández
2021-07-07	1602	A. Fernández
2021-07-07	1602	A. Fernández
2021-07-07	1602	A. Fernández
2021-07-07	1602	A. Fernández
2021-07-07	1604	A. Fernández
2021-07-07	1604	A. Fernández
2021-07-08	1611	A. Fernández
2021-07-08	1611	A. Fernández
2021-07-08	1611	A. Fernández
2021-07-08	1611	A. Fernández
2021-07-08	1612	A. Fernández
2021-07-08	1619	A. Fernández
2021-07-09	1600	A. Fernández
2021-07-09	1600	A. Fernández
2021-07-09	1600	A. Fernández
2021-07-09	1600	A. Fernández
2021-07-09	1612	A. Fernández
2021-07-09	1612	A. Fernández
2021-07-12	1599	A. Fernández
2021-07-12	1599	A. Fernández
2021-07-12	1599	A. Fernández
2021-07-12	1599	A. Fernández
2021-07-12	1599	A. Fernández
2021-07-12	1605	A. Fernández
2021-07-13	1589	A. Fernández
2021-07-13	1589	A. Fernández
2021-07-13	1589	A. Fernández
2021-07-13	1589	A. Fernández
2021-07-13	1589	A. Fernández
2021-07-14	1581	A. Fernández
2021-07-14	1582	A. Fernández
2021-07-14	1582	A. Fernández
2021-07-14	1582	A. Fernández
2021-07-14	1582	A. Fernández
2021-07-14	1591	A. Fernández
2021-07-15	1595	A. Fernández
2021-07-15	1595	A. Fernández
2021-07-15	1595	A. Fernández
2021-07-15	1595	A. Fernández
2021-07-15	1595	A. Fernández
2021-07-16	1587	A. Fernández
2021-07-16	1589	A. Fernández
2021-07-16	1595	A. Fernández
2021-07-16	1595	A. Fernández
2021-07-16	1595	A. Fernández
2021-07-16	1595	A. Fernández
2021-07-17	1595	A. Fernández
2021-07-19	1621	A. Fernández
2021-07-19	1621	A. Fernández
2021-07-19	1621	A. Fernández
2021-07-19	1621	A. Fernández
2021-07-19	1623	A. Fernández
2021-07-20	1606	A. Fernández
2021-07-20	1606	A. Fernández
2021-07-20	1606	A. Fernández
2021-07-20	1606	A. Fernández
2021-07-20	1609	A. Fernández
2021-07-20	1618	A. Fernández
2021-07-21	1597	A. Fernández
2021-07-21	1597	A. Fernández
2021-07-21	1597	A. Fernández
2021-07-21	1597	A. Fernández
2021-07-21	1598	A. Fernández
2021-07-22	1597	A. Fernández
2021-07-22	1597	A. Fernández
2021-07-22	1597	A. Fernández
2021-07-22	1597	A. Fernández
2021-07-22	1597	A. Fernández
2021-07-23	1581	A. Fernández
2021-07-23	1581	A. Fernández
2021-07-23	1581	A. Fernández
2021-07-23	1581	A. Fernández
2021-07-23	1581	A. Fernández
2021-07-23	1585	A. Fernández
2021-07-26	1587	A. Fernández
2021-07-26	1587	A. Fernández
2021-07-26	1587	A. Fernández
2021-07-26	1587	A. Fernández
2021-07-26	1587	A. Fernández
2021-07-27	1600	A. Fernández
2021-07-27	1601	A. Fernández
2021-07-27	1601	A. Fernández
2021-07-27	1601	A. Fernández
2021-07-27	1601	A. Fernández
2021-07-27	1603	A. Fernández
2021-07-28	1600	A. Fernández
2021-07-28	1600	A. Fernández
2021-07-28	1600	A. Fernández
2021-07-28	1600	A. Fernández
2021-07-28	1601	A. Fernández
2021-07-28	1604	A. Fernández
2021-07-29	1593	A. Fernández
2021-07-29	1593	A. Fernández
2021-07-29	1593	A. Fernández
2021-07-29	1593	A. Fernández
2021-07-29	1593	A. Fernández
2021-07-29	1601	A. Fernández
2021-07-30	1591	A. Fernández
2021-07-30	1591	A. Fernández
2021-07-30	1591	A. Fernández
2021-07-30	1591	A. Fernández
2021-07-30	1591	A. Fernández
2021-08-02	1595	A. Fernández
2021-08-02	1595	A. Fernández
2021-08-02	1595	A. Fernández
2021-08-02	1595	A. Fernández
2021-08-02	1595	A. Fernández
2021-08-03	1595	A. Fernández
2021-08-03	1595	A. Fernández
2021-08-03	1595	A. Fernández
2021-08-03	1595	A. Fernández
2021-08-03	1595	A. Fernández
2021-08-04	1589	A. Fernández
2021-08-04	1589	A. Fernández
2021-08-04	1589	A. Fernández
2021-08-04	1589	A. Fernández
2021-08-04	1589	A. Fernández
2021-08-05	1580	A. Fernández
2021-08-05	1580	A. Fernández
2021-08-05	1580	A. Fernández
2021-08-05	1580	A. Fernández
2021-08-05	1580	A. Fernández
2021-08-06	1573	A. Fernández
2021-08-06	1573	A. Fernández
2021-08-06	1573	A. Fernández
2021-08-06	1573	A. Fernández
2021-08-06	1573	A. Fernández
2021-08-09	1579	A. Fernández
2021-08-09	1579	A. Fernández
2021-08-09	1579	A. Fernández
2021-08-09	1579	A. Fernández
2021-08-09	1579	A. Fernández
